name,street_address,google_map,review_count,phone,restaurant_type,price_range,restaurant_main_type,latitude,longitude,review_type,review_score
Lure New York,"142 Mercer New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7246000%2C-73.9984,3269,(212) 431-7676,Seafood,$31 to $50,Seafood,40.724703,-73.9983278,average_review,4.73269
Lure New York,"142 Mercer New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7246000%2C-73.9984,3269,(212) 431-7676,Seafood,$31 to $50,Seafood,40.724703,-73.9983278,food_review,4.7
Lure New York,"142 Mercer New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7246000%2C-73.9984,3269,(212) 431-7676,Seafood,$31 to $50,Seafood,40.724703,-73.9983278,service_review,4.4
Lure New York,"142 Mercer New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7246000%2C-73.9984,3269,(212) 431-7676,Seafood,$31 to $50,Seafood,40.724703,-73.9983278,ambience_review,4.5
Lure New York,"142 Mercer New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7246000%2C-73.9984,3269,(212) 431-7676,Seafood,$31 to $50,Seafood,40.724703,-73.9983278,value_review,4.1
Nix,"72 University Place New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7332500%2C-73.993674,1130,(212) 498-9393,Vegetarian,$31 to $50,Other,40.7332572,-73.993611,average_review,4.7113
Nix,"72 University Place New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7332500%2C-73.993674,1130,(212) 498-9393,Vegetarian,$31 to $50,Other,40.7332572,-73.993611,food_review,4.7
Nix,"72 University Place New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7332500%2C-73.993674,1130,(212) 498-9393,Vegetarian,$31 to $50,Other,40.7332572,-73.993611,service_review,4.4
Nix,"72 University Place New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7332500%2C-73.993674,1130,(212) 498-9393,Vegetarian,$31 to $50,Other,40.7332572,-73.993611,ambience_review,4.5
Nix,"72 University Place New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7332500%2C-73.993674,1130,(212) 498-9393,Vegetarian,$31 to $50,Other,40.7332572,-73.993611,value_review,4.1
Lupa,"170 Thompson Street New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7276450%2C-74.000328,4526,(212) 982-5089,Italian,$31 to $50,Italian,40.7276574,-74.0000589,average_review,4.74526
Lupa,"170 Thompson Street New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7276450%2C-74.000328,4526,(212) 982-5089,Italian,$31 to $50,Italian,40.7276574,-74.0000589,food_review,4.6
Lupa,"170 Thompson Street New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7276450%2C-74.000328,4526,(212) 982-5089,Italian,$31 to $50,Italian,40.7276574,-74.0000589,service_review,4.5
Lupa,"170 Thompson Street New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7276450%2C-74.000328,4526,(212) 982-5089,Italian,$31 to $50,Italian,40.7276574,-74.0000589,ambience_review,4.4
Lupa,"170 Thompson Street New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7276450%2C-74.000328,4526,(212) 982-5089,Italian,$31 to $50,Italian,40.7276574,-74.0000589,value_review,4.3
Claudette,"24 Fifth Avenue New York, NY  10011",//www.google.com/maps/search/?api=1&query=40.7331340%2C-73.995975,987,(212) 868-2424,French,$30 and under,French,40.7332403,-73.9962714,average_review,4.6987
Claudette,"24 Fifth Avenue New York, NY  10011",//www.google.com/maps/search/?api=1&query=40.7331340%2C-73.995975,987,(212) 868-2424,French,$30 and under,French,40.7332403,-73.9962714,food_review,4.6
Claudette,"24 Fifth Avenue New York, NY  10011",//www.google.com/maps/search/?api=1&query=40.7331340%2C-73.995975,987,(212) 868-2424,French,$30 and under,French,40.7332403,-73.9962714,service_review,4.4
Claudette,"24 Fifth Avenue New York, NY  10011",//www.google.com/maps/search/?api=1&query=40.7331340%2C-73.995975,987,(212) 868-2424,French,$30 and under,French,40.7332403,-73.9962714,ambience_review,4.7
Claudette,"24 Fifth Avenue New York, NY  10011",//www.google.com/maps/search/?api=1&query=40.7331340%2C-73.995975,987,(212) 868-2424,French,$30 and under,French,40.7332403,-73.9962714,value_review,4.2
Empellon Taqueria,"230 West 4th New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7341240%2C-74.003031,1432,(212) 367-0999,Mexican,$31 to $50,Mexican,40.734142,-74.0030683,average_review,4.61432
Empellon Taqueria,"230 West 4th New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7341240%2C-74.003031,1432,(212) 367-0999,Mexican,$31 to $50,Mexican,40.734142,-74.0030683,food_review,4.5
Empellon Taqueria,"230 West 4th New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7341240%2C-74.003031,1432,(212) 367-0999,Mexican,$31 to $50,Mexican,40.734142,-74.0030683,service_review,4.5
Empellon Taqueria,"230 West 4th New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7341240%2C-74.003031,1432,(212) 367-0999,Mexican,$31 to $50,Mexican,40.734142,-74.0030683,ambience_review,4.4
Empellon Taqueria,"230 West 4th New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7341240%2C-74.003031,1432,(212) 367-0999,Mexican,$31 to $50,Mexican,40.734142,-74.0030683,value_review,4
Perry St,"176 Perry Street New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7346000%2C-74.0093,3657,(212) 352-1900,Contemporary American,$31 to $50,Contemporary American,40.7344295,-74.0096996,average_review,4.83657
Perry St,"176 Perry Street New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7346000%2C-74.0093,3657,(212) 352-1900,Contemporary American,$31 to $50,Contemporary American,40.7344295,-74.0096996,food_review,4.7
Perry St,"176 Perry Street New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7346000%2C-74.0093,3657,(212) 352-1900,Contemporary American,$31 to $50,Contemporary American,40.7344295,-74.0096996,service_review,4.7
Perry St,"176 Perry Street New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7346000%2C-74.0093,3657,(212) 352-1900,Contemporary American,$31 to $50,Contemporary American,40.7344295,-74.0096996,ambience_review,4.6
Perry St,"176 Perry Street New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7346000%2C-74.0093,3657,(212) 352-1900,Contemporary American,$31 to $50,Contemporary American,40.7344295,-74.0096996,value_review,4.3
Boucherie - West Village,"99 7th Avenue South New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7330470%2C-74.002877,546,(212) 837-1616,French,$31 to $50,French,40.7330828,-74.0028776,average_review,4.4546
Boucherie - West Village,"99 7th Avenue South New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7330470%2C-74.002877,546,(212) 837-1616,French,$31 to $50,French,40.7330828,-74.0028776,food_review,4.3
Boucherie - West Village,"99 7th Avenue South New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7330470%2C-74.002877,546,(212) 837-1616,French,$31 to $50,French,40.7330828,-74.0028776,service_review,4
Boucherie - West Village,"99 7th Avenue South New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7330470%2C-74.002877,546,(212) 837-1616,French,$31 to $50,French,40.7330828,-74.0028776,ambience_review,4.4
Boucherie - West Village,"99 7th Avenue South New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7330470%2C-74.002877,546,(212) 837-1616,French,$31 to $50,French,40.7330828,-74.0028776,value_review,3.8
Indochine,"430 Lafayette Street New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7292410%2C-73.992523,1428,(212) 505-5111,Vietnamese,$50 and over,Southeast Asian,40.729286,-73.9924838,average_review,4.61428
Indochine,"430 Lafayette Street New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7292410%2C-73.992523,1428,(212) 505-5111,Vietnamese,$50 and over,Southeast Asian,40.729286,-73.9924838,food_review,4.6
Indochine,"430 Lafayette Street New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7292410%2C-73.992523,1428,(212) 505-5111,Vietnamese,$50 and over,Southeast Asian,40.729286,-73.9924838,service_review,4.3
Indochine,"430 Lafayette Street New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7292410%2C-73.992523,1428,(212) 505-5111,Vietnamese,$50 and over,Southeast Asian,40.729286,-73.9924838,ambience_review,4.5
Indochine,"430 Lafayette Street New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7292410%2C-73.992523,1428,(212) 505-5111,Vietnamese,$50 and over,Southeast Asian,40.729286,-73.9924838,value_review,4.1
El Vez New York,"259 Vesey Street New York, NY  10282",//www.google.com/maps/search/?api=1&query=40.7143160%2C-74.01514,747,(212) 233-2500,Mexican,$30 and under,Mexican,40.7147234,-74.0156345,average_review,4.6747
El Vez New York,"259 Vesey Street New York, NY  10282",//www.google.com/maps/search/?api=1&query=40.7143160%2C-74.01514,747,(212) 233-2500,Mexican,$30 and under,Mexican,40.7147234,-74.0156345,food_review,4.5
El Vez New York,"259 Vesey Street New York, NY  10282",//www.google.com/maps/search/?api=1&query=40.7143160%2C-74.01514,747,(212) 233-2500,Mexican,$30 and under,Mexican,40.7147234,-74.0156345,service_review,4.4
El Vez New York,"259 Vesey Street New York, NY  10282",//www.google.com/maps/search/?api=1&query=40.7143160%2C-74.01514,747,(212) 233-2500,Mexican,$30 and under,Mexican,40.7147234,-74.0156345,ambience_review,4.4
El Vez New York,"259 Vesey Street New York, NY  10282",//www.google.com/maps/search/?api=1&query=40.7143160%2C-74.01514,747,(212) 233-2500,Mexican,$30 and under,Mexican,40.7147234,-74.0156345,value_review,4.1
Public Kitchen,"215 Chrystie St New York, NY  10002-1239",//www.google.com/maps/search/?api=1&query=40.7226170%2C-73.99155,298,(212) 273-9403,"Global, International",$31 to $50,Other,40.7231104,-73.9920935,average_review,4.5298
Public Kitchen,"215 Chrystie St New York, NY  10002-1239",//www.google.com/maps/search/?api=1&query=40.7226170%2C-73.99155,298,(212) 273-9403,"Global, International",$31 to $50,Other,40.7231104,-73.9920935,food_review,4.4
Public Kitchen,"215 Chrystie St New York, NY  10002-1239",//www.google.com/maps/search/?api=1&query=40.7226170%2C-73.99155,298,(212) 273-9403,"Global, International",$31 to $50,Other,40.7231104,-73.9920935,service_review,4.1
Public Kitchen,"215 Chrystie St New York, NY  10002-1239",//www.google.com/maps/search/?api=1&query=40.7226170%2C-73.99155,298,(212) 273-9403,"Global, International",$31 to $50,Other,40.7231104,-73.9920935,ambience_review,4.4
Public Kitchen,"215 Chrystie St New York, NY  10002-1239",//www.google.com/maps/search/?api=1&query=40.7226170%2C-73.99155,298,(212) 273-9403,"Global, International",$31 to $50,Other,40.7231104,-73.9920935,value_review,3.9
Tamarind - Tribeca,"99 Hudson Street New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7189770%2C-74.008929,2458,(212) 775-9000,Indian,$31 to $50,Indian,40.71914,-74.0090339,average_review,4.72458
Tamarind - Tribeca,"99 Hudson Street New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7189770%2C-74.008929,2458,(212) 775-9000,Indian,$31 to $50,Indian,40.71914,-74.0090339,food_review,4.7
Tamarind - Tribeca,"99 Hudson Street New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7189770%2C-74.008929,2458,(212) 775-9000,Indian,$31 to $50,Indian,40.71914,-74.0090339,service_review,4.6
Tamarind - Tribeca,"99 Hudson Street New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7189770%2C-74.008929,2458,(212) 775-9000,Indian,$31 to $50,Indian,40.71914,-74.0090339,ambience_review,4.6
Tamarind - Tribeca,"99 Hudson Street New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7189770%2C-74.008929,2458,(212) 775-9000,Indian,$31 to $50,Indian,40.71914,-74.0090339,value_review,4.2
The Stanton Social,"99 Stanton Street New York, NY  10002",//www.google.com/maps/search/?api=1&query=40.7212000%2C-73.9878,5150,(212) 995-0099,Tapas / Small Plates,$31 to $50,Other,40.7211375,-73.9881222,average_review,4.6515
The Stanton Social,"99 Stanton Street New York, NY  10002",//www.google.com/maps/search/?api=1&query=40.7212000%2C-73.9878,5150,(212) 995-0099,Tapas / Small Plates,$31 to $50,Other,40.7211375,-73.9881222,food_review,4.5
The Stanton Social,"99 Stanton Street New York, NY  10002",//www.google.com/maps/search/?api=1&query=40.7212000%2C-73.9878,5150,(212) 995-0099,Tapas / Small Plates,$31 to $50,Other,40.7211375,-73.9881222,service_review,4.4
The Stanton Social,"99 Stanton Street New York, NY  10002",//www.google.com/maps/search/?api=1&query=40.7212000%2C-73.9878,5150,(212) 995-0099,Tapas / Small Plates,$31 to $50,Other,40.7211375,-73.9881222,ambience_review,4.5
The Stanton Social,"99 Stanton Street New York, NY  10002",//www.google.com/maps/search/?api=1&query=40.7212000%2C-73.9878,5150,(212) 995-0099,Tapas / Small Plates,$31 to $50,Other,40.7211375,-73.9881222,value_review,4
Hearth,"403 East 12 Street New York, NY  10009",//www.google.com/maps/search/?api=1&query=40.7299800%2C-73.983468,2270,(646) 602-1300,American,$50 and over,American,40.7300263,-73.9831883,average_review,4.7227
Hearth,"403 East 12 Street New York, NY  10009",//www.google.com/maps/search/?api=1&query=40.7299800%2C-73.983468,2270,(646) 602-1300,American,$50 and over,American,40.7300263,-73.9831883,food_review,4.7
Hearth,"403 East 12 Street New York, NY  10009",//www.google.com/maps/search/?api=1&query=40.7299800%2C-73.983468,2270,(646) 602-1300,American,$50 and over,American,40.7300263,-73.9831883,service_review,4.5
Hearth,"403 East 12 Street New York, NY  10009",//www.google.com/maps/search/?api=1&query=40.7299800%2C-73.983468,2270,(646) 602-1300,American,$50 and over,American,40.7300263,-73.9831883,ambience_review,4.6
Hearth,"403 East 12 Street New York, NY  10009",//www.google.com/maps/search/?api=1&query=40.7299800%2C-73.983468,2270,(646) 602-1300,American,$50 and over,American,40.7300263,-73.9831883,value_review,4.2
Sarabeth's TriBeCa,"339 Greenwich Street New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7183450%2C-74.010291,1598,(212) 966-0421,American,$30 and under,American,40.7182443,-74.0102585,average_review,4.41598
Sarabeth's TriBeCa,"339 Greenwich Street New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7183450%2C-74.010291,1598,(212) 966-0421,American,$30 and under,American,40.7182443,-74.0102585,food_review,4.3
Sarabeth's TriBeCa,"339 Greenwich Street New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7183450%2C-74.010291,1598,(212) 966-0421,American,$30 and under,American,40.7182443,-74.0102585,service_review,4.1
Sarabeth's TriBeCa,"339 Greenwich Street New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7183450%2C-74.010291,1598,(212) 966-0421,American,$30 and under,American,40.7182443,-74.0102585,ambience_review,4.2
Sarabeth's TriBeCa,"339 Greenwich Street New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7183450%2C-74.010291,1598,(212) 966-0421,American,$30 and under,American,40.7182443,-74.0102585,value_review,3.9
Leuca,"111 N 12th St Brooklyn, NY  11249",//www.google.com/maps/search/?api=1&query=40.7221200%2C-73.957168,491,(718) 581-5900,Italian,$31 to $50,Italian,40.722293,-73.9566815,average_review,4.6491
Leuca,"111 N 12th St Brooklyn, NY  11249",//www.google.com/maps/search/?api=1&query=40.7221200%2C-73.957168,491,(718) 581-5900,Italian,$31 to $50,Italian,40.722293,-73.9566815,food_review,4.6
Leuca,"111 N 12th St Brooklyn, NY  11249",//www.google.com/maps/search/?api=1&query=40.7221200%2C-73.957168,491,(718) 581-5900,Italian,$31 to $50,Italian,40.722293,-73.9566815,service_review,4.3
Leuca,"111 N 12th St Brooklyn, NY  11249",//www.google.com/maps/search/?api=1&query=40.7221200%2C-73.957168,491,(718) 581-5900,Italian,$31 to $50,Italian,40.722293,-73.9566815,ambience_review,4.6
Leuca,"111 N 12th St Brooklyn, NY  11249",//www.google.com/maps/search/?api=1&query=40.7221200%2C-73.957168,491,(718) 581-5900,Italian,$31 to $50,Italian,40.722293,-73.9566815,value_review,4.1
Sant Ambroeus SoHo,"265 Lafayette Street New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7234180%2C-73.996567,257,(212) 966-2770,Italian,$31 to $50,Italian,40.7234755,-73.9964322,average_review,4.8257
Sant Ambroeus SoHo,"265 Lafayette Street New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7234180%2C-73.996567,257,(212) 966-2770,Italian,$31 to $50,Italian,40.7234755,-73.9964322,food_review,4.7
Sant Ambroeus SoHo,"265 Lafayette Street New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7234180%2C-73.996567,257,(212) 966-2770,Italian,$31 to $50,Italian,40.7234755,-73.9964322,service_review,4.5
Sant Ambroeus SoHo,"265 Lafayette Street New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7234180%2C-73.996567,257,(212) 966-2770,Italian,$31 to $50,Italian,40.7234755,-73.9964322,ambience_review,4.6
Sant Ambroeus SoHo,"265 Lafayette Street New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7234180%2C-73.996567,257,(212) 966-2770,Italian,$31 to $50,Italian,40.7234755,-73.9964322,value_review,4.3
Il Cantinori,"32 East 10th Street New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7330000%2C-73.994,1431,(212) 673-6044,Italian,$50 and over,Italian,40.7321769,-73.9932049,average_review,4.71431
Il Cantinori,"32 East 10th Street New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7330000%2C-73.994,1431,(212) 673-6044,Italian,$50 and over,Italian,40.7321769,-73.9932049,food_review,4.7
Il Cantinori,"32 East 10th Street New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7330000%2C-73.994,1431,(212) 673-6044,Italian,$50 and over,Italian,40.7321769,-73.9932049,service_review,4.6
Il Cantinori,"32 East 10th Street New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7330000%2C-73.994,1431,(212) 673-6044,Italian,$50 and over,Italian,40.7321769,-73.9932049,ambience_review,4.7
Il Cantinori,"32 East 10th Street New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7330000%2C-73.994,1431,(212) 673-6044,Italian,$50 and over,Italian,40.7321769,-73.9932049,value_review,4.3
MR CHOW - TriBeca,"121 Hudson Street New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7199930%2C-74.008582,1520,(212) 965-9500,Chinese,$50 and over,Chinese,40.720145,-74.0087275,average_review,4.5152
MR CHOW - TriBeca,"121 Hudson Street New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7199930%2C-74.008582,1520,(212) 965-9500,Chinese,$50 and over,Chinese,40.720145,-74.0087275,food_review,4.4
MR CHOW - TriBeca,"121 Hudson Street New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7199930%2C-74.008582,1520,(212) 965-9500,Chinese,$50 and over,Chinese,40.720145,-74.0087275,service_review,4.4
MR CHOW - TriBeca,"121 Hudson Street New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7199930%2C-74.008582,1520,(212) 965-9500,Chinese,$50 and over,Chinese,40.720145,-74.0087275,ambience_review,4.5
MR CHOW - TriBeca,"121 Hudson Street New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7199930%2C-74.008582,1520,(212) 965-9500,Chinese,$50 and over,Chinese,40.720145,-74.0087275,value_review,3.8
Narcissa Restaurant,"25 Cooper Square New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7279310%2C-73.990785,759,(212) 228-3344,Contemporary American,$31 to $50,Contemporary American,40.7278415,-73.9907391,average_review,4.6759
Narcissa Restaurant,"25 Cooper Square New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7279310%2C-73.990785,759,(212) 228-3344,Contemporary American,$31 to $50,Contemporary American,40.7278415,-73.9907391,food_review,4.4
Narcissa Restaurant,"25 Cooper Square New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7279310%2C-73.990785,759,(212) 228-3344,Contemporary American,$31 to $50,Contemporary American,40.7278415,-73.9907391,service_review,4.3
Narcissa Restaurant,"25 Cooper Square New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7279310%2C-73.990785,759,(212) 228-3344,Contemporary American,$31 to $50,Contemporary American,40.7278415,-73.9907391,ambience_review,4.5
Narcissa Restaurant,"25 Cooper Square New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7279310%2C-73.990785,759,(212) 228-3344,Contemporary American,$31 to $50,Contemporary American,40.7278415,-73.9907391,value_review,4
Il Mulino New York - Downtown,"86 West 3rd Street New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7298290%2C-73.999091,830,(212) 673-3783,Italian,$50 and over,Italian,40.7297668,-73.9991407,average_review,4.883
Il Mulino New York - Downtown,"86 West 3rd Street New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7298290%2C-73.999091,830,(212) 673-3783,Italian,$50 and over,Italian,40.7297668,-73.9991407,food_review,4.7
Il Mulino New York - Downtown,"86 West 3rd Street New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7298290%2C-73.999091,830,(212) 673-3783,Italian,$50 and over,Italian,40.7297668,-73.9991407,service_review,4.8
Il Mulino New York - Downtown,"86 West 3rd Street New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7298290%2C-73.999091,830,(212) 673-3783,Italian,$50 and over,Italian,40.7297668,-73.9991407,ambience_review,4.6
Il Mulino New York - Downtown,"86 West 3rd Street New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7298290%2C-73.999091,830,(212) 673-3783,Italian,$50 and over,Italian,40.7297668,-73.9991407,value_review,4.4
Sant Ambroeus - West Village,"259 West 4th Street New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7354210%2C-74.003143,505,(212) 604-9254,Italian,$31 to $50,Italian,40.735375,-74.0031578,average_review,4.7505
Sant Ambroeus - West Village,"259 West 4th Street New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7354210%2C-74.003143,505,(212) 604-9254,Italian,$31 to $50,Italian,40.735375,-74.0031578,food_review,4.7
Sant Ambroeus - West Village,"259 West 4th Street New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7354210%2C-74.003143,505,(212) 604-9254,Italian,$31 to $50,Italian,40.735375,-74.0031578,service_review,4.5
Sant Ambroeus - West Village,"259 West 4th Street New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7354210%2C-74.003143,505,(212) 604-9254,Italian,$31 to $50,Italian,40.735375,-74.0031578,ambience_review,4.6
Sant Ambroeus - West Village,"259 West 4th Street New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7354210%2C-74.003143,505,(212) 604-9254,Italian,$31 to $50,Italian,40.735375,-74.0031578,value_review,4.3
Pig and Khao,"68 Clinton Street New York, NY  10002",//www.google.com/maps/search/?api=1&query=40.7192500%2C-73.984737,979,(212) 920-4485,Southeast Asian,$31 to $50,Southeast Asian,40.7192718,-73.9848038,average_review,4.7979
Pig and Khao,"68 Clinton Street New York, NY  10002",//www.google.com/maps/search/?api=1&query=40.7192500%2C-73.984737,979,(212) 920-4485,Southeast Asian,$31 to $50,Southeast Asian,40.7192718,-73.9848038,food_review,4.7
Pig and Khao,"68 Clinton Street New York, NY  10002",//www.google.com/maps/search/?api=1&query=40.7192500%2C-73.984737,979,(212) 920-4485,Southeast Asian,$31 to $50,Southeast Asian,40.7192718,-73.9848038,service_review,4.5
Pig and Khao,"68 Clinton Street New York, NY  10002",//www.google.com/maps/search/?api=1&query=40.7192500%2C-73.984737,979,(212) 920-4485,Southeast Asian,$31 to $50,Southeast Asian,40.7192718,-73.9848038,ambience_review,4.3
Pig and Khao,"68 Clinton Street New York, NY  10002",//www.google.com/maps/search/?api=1&query=40.7192500%2C-73.984737,979,(212) 920-4485,Southeast Asian,$31 to $50,Southeast Asian,40.7192718,-73.9848038,value_review,4.4
Little Park,"85 West Broadway New York, NY  10007",//www.google.com/maps/search/?api=1&query=40.7151430%2C-74.009182,780,(212) 220-4110,Contemporary American,$31 to $50,Contemporary American,40.7152136,-74.0091257,average_review,4.678
Little Park,"85 West Broadway New York, NY  10007",//www.google.com/maps/search/?api=1&query=40.7151430%2C-74.009182,780,(212) 220-4110,Contemporary American,$31 to $50,Contemporary American,40.7152136,-74.0091257,food_review,4.5
Little Park,"85 West Broadway New York, NY  10007",//www.google.com/maps/search/?api=1&query=40.7151430%2C-74.009182,780,(212) 220-4110,Contemporary American,$31 to $50,Contemporary American,40.7152136,-74.0091257,service_review,4.3
Little Park,"85 West Broadway New York, NY  10007",//www.google.com/maps/search/?api=1&query=40.7151430%2C-74.009182,780,(212) 220-4110,Contemporary American,$31 to $50,Contemporary American,40.7152136,-74.0091257,ambience_review,4.5
Little Park,"85 West Broadway New York, NY  10007",//www.google.com/maps/search/?api=1&query=40.7151430%2C-74.009182,780,(212) 220-4110,Contemporary American,$31 to $50,Contemporary American,40.7152136,-74.0091257,value_review,3.9
Neta,"61 West 8th Street New York, NY  10011",//www.google.com/maps/search/?api=1&query=40.7334310%2C-73.999077,569,(212) 505-2610,Japanese,$50 and over,Japanese & Koren,40.7336404,-73.9989571,average_review,4.6569
Neta,"61 West 8th Street New York, NY  10011",//www.google.com/maps/search/?api=1&query=40.7334310%2C-73.999077,569,(212) 505-2610,Japanese,$50 and over,Japanese & Koren,40.7336404,-73.9989571,food_review,4.6
Neta,"61 West 8th Street New York, NY  10011",//www.google.com/maps/search/?api=1&query=40.7334310%2C-73.999077,569,(212) 505-2610,Japanese,$50 and over,Japanese & Koren,40.7336404,-73.9989571,service_review,4.4
Neta,"61 West 8th Street New York, NY  10011",//www.google.com/maps/search/?api=1&query=40.7334310%2C-73.999077,569,(212) 505-2610,Japanese,$50 and over,Japanese & Koren,40.7336404,-73.9989571,ambience_review,4.1
Neta,"61 West 8th Street New York, NY  10011",//www.google.com/maps/search/?api=1&query=40.7334310%2C-73.999077,569,(212) 505-2610,Japanese,$50 and over,Japanese & Koren,40.7336404,-73.9989571,value_review,3.9
Tutto Il Giorno -Tribeca,"114 Franklin Street New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7188060%2C-74.005974,315,(212) 274-8100,Italian,$50 and over,Italian,40.718804,-74.0059811,average_review,4.7315
Tutto Il Giorno -Tribeca,"114 Franklin Street New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7188060%2C-74.005974,315,(212) 274-8100,Italian,$50 and over,Italian,40.718804,-74.0059811,food_review,4.6
Tutto Il Giorno -Tribeca,"114 Franklin Street New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7188060%2C-74.005974,315,(212) 274-8100,Italian,$50 and over,Italian,40.718804,-74.0059811,service_review,4.4
Tutto Il Giorno -Tribeca,"114 Franklin Street New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7188060%2C-74.005974,315,(212) 274-8100,Italian,$50 and over,Italian,40.718804,-74.0059811,ambience_review,4.8
Tutto Il Giorno -Tribeca,"114 Franklin Street New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7188060%2C-74.005974,315,(212) 274-8100,Italian,$50 and over,Italian,40.718804,-74.0059811,value_review,4.3
Bobo Restaurant,"181 West 10th Street New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7342970%2C-74.002619,1108,(212) 488-2626,French,$30 and under,French,40.7344781,-74.0026183,average_review,4.71108
Bobo Restaurant,"181 West 10th Street New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7342970%2C-74.002619,1108,(212) 488-2626,French,$30 and under,French,40.7344781,-74.0026183,food_review,4.5
Bobo Restaurant,"181 West 10th Street New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7342970%2C-74.002619,1108,(212) 488-2626,French,$30 and under,French,40.7344781,-74.0026183,service_review,4.5
